lemma	frequency	rank	band_id
conocedor	42.0	9036	10
deteriorar	42.0	9037	10
diputados	42.0	9038	10
samba	42.0	9039	10
cívico	42.0	9040	10
brava	42.0	9041	10
californiano	42.0	9042	10
suburbano	42.0	9043	10
gustavo	42.0	9044	10
correspondiente	42.0	9045	10
entidades	42.0	9046	10
mora	42.0	9047	10
catapultar	42.0	9048	10
sucesivamente	42.0	9049	10
hotelero	42.0	9050	10
causante	42.0	9051	10
ratificar	42.0	9052	10
desempate	42.0	9053	10
indiscutible	42.0	9054	10
economista	42.0	9055	10
moralista	42.0	9056	10
deserción	42.0	9057	10
suavizar	42.0	9058	10
casete	42.0	9059	10
chocante	42.0	9060	10
contratas	42.0	9061	10
socialismo	42.0	9062	10
prevalecer	42.0	9063	10
indeseable	42.0	9064	10
fauna	42.0	9065	10
romanticismo	42.0	9066	10
bombardeado	42.0	9067	10
arenas	42.0	9068	10
predisposición	42.0	9069	10
hospedar	42.0	9070	10
improvisar	42.0	9071	10
sofocar	42.0	9072	10
sellado	41.0	9073	10
purificación	41.0	9074	10
féretro	41.0	9075	10
aeroespacial	41.0	9076	10
retar	41.0	9077	10
carpintería	41.0	9078	10
transeúnte	41.0	9079	10
antiguamente	41.0	9080	10
exhaustivo	41.0	9081	10
raso	41.0	9082	10
comprimido	41.0	9083	10
duma	41.0	9084	10
fraternal	41.0	9085	10
guillotina	41.0	9086	10
alegación	41.0	9087	10
donado	41.0	9088	10
discordia	41.0	9089	10
quirúrgicamente	41.0	9090	10
productividad	41.0	9091	10
chillón	41.0	9092	10
contaminante	41.0	9093	10
sintetizar	41.0	9094	10
volcado	41.0	9095	10
casta	41.0	9096	10
ultravioleta	41.0	9097	10
trocito	41.0	9098	10
clímax	41.0	9099	10
cubana	41.0	9100	10
lucidez	41.0	9101	10
presupuestos	41.0	9102	10
bálsamo	41.0	9103	10
chozas	41.0	9104	10
declive	41.0	9105	10
osaka	41.0	9106	10
colapsado	41.0	9107	10
ávila	41.0	9108	10
tieso	41.0	9109	10
currículo	41.0	9110	10
oscurecer	41.0	9111	10
exclamación	41.0	9112	10
zafar	41.0	9113	10
acreditación	41.0	9114	10
hepático	41.0	9115	10
apego	41.0	9116	10
autoritario	41.0	9117	10
acechar	41.0	9118	10
regularidad	41.0	9119	10
sancionar	41.0	9120	10
dalai	41.0	9121	10
enfrentado	41.0	9122	10
aeronáutico	41.0	9123	10
enloquecido	41.0	9124	10
siembra	41.0	9125	10
amputación	41.0	9126	10
emprendedor	41.0	9127	10
abastecimiento	41.0	9128	10
tentempié	41.0	9129	10
silueta	41.0	9130	10
trabajadora	41.0	9131	10
accionar	41.0	9132	10
violinista	41.0	9133	10
altibajo	41.0	9134	10
fraile	41.0	9135	10
espora	41.0	9136	10
compulsivo	41.0	9137	10
salvajemente	41.0	9138	10
traba	41.0	9139	10
nacionalista	41.0	9140	10
delhi	40.0	9141	10
huno	40.0	9142	10
diablillo	40.0	9143	10
windows	40.0	9144	10
manzanilla	40.0	9145	10
decoro	40.0	9146	10
asentado	40.0	9147	10
comuna	40.0	9148	10
activamente	40.0	9149	10
anales	40.0	9150	10
carmelo	40.0	9151	10
triciclo	40.0	9152	10
recesión	40.0	9153	10
variante	40.0	9154	10
inhalación	40.0	9155	10
alegremente	40.0	9156	10
eutanasia	40.0	9157	10
extinguir	40.0	9158	10
mortalmente	40.0	9159	10
pardo	40.0	9160	10
lozano	40.0	9161	10
tifus	40.0	9162	10
ulises	40.0	9163	10
desbordar	40.0	9164	10
moraleja	40.0	9165	10
justiciero	40.0	9166	10
parentesco	40.0	9167	10
eficacia	40.0	9168	10
indoloro	40.0	9169	10
patriarca	40.0	9170	10
profundizar	40.0	9171	10
volkswagen	40.0	9172	10
despreocupado	40.0	9173	10
pornográfico	40.0	9174	10
cantor	40.0	9175	10
aguardiente	40.0	9176	10
artificialmente	40.0	9177	10
cuestionado	40.0	9178	10
cirrosis	40.0	9179	10
seudónimo	40.0	9180	10
epicentro	40.0	9181	10
enlatado	40.0	9182	10
cuenca	40.0	9183	10
razonablemente	40.0	9184	10
procesión	40.0	9185	10
alquimista	40.0	9186	10
chapuzón	40.0	9187	10
tradicionalmente	40.0	9188	10
párroco	40.0	9189	10
cuádruple	40.0	9190	10
carriles	40.0	9191	10
quintín	40.0	9192	10
sorpresivo	40.0	9193	10
ostra	40.0	9194	10
salsa	40.0	9195	10
concesionaria	39.0	9196	10
dobladillo	39.0	9197	10
reformar	39.0	9198	10
subyacente	39.0	9199	10
tabacalera	39.0	9200	10
suplementario	39.0	9201	10
croata	39.0	9202	10
acoplado	39.0	9203	10
soldador	39.0	9204	10
reclamación	39.0	9205	10
dong	39.0	9206	10
prestaciones	39.0	9207	10
mortero	39.0	9208	10
cagar	39.0	9209	10
maltratar	39.0	9210	10
dolorosamente	39.0	9211	10
farándula	39.0	9212	10
eventual	39.0	9213	10
insurgencia	39.0	9214	10
repartido	39.0	9215	10
cascarón	39.0	9216	10
urss	39.0	9217	10
flacucho	39.0	9218	10
parking	39.0	9219	10
aceleración	39.0	9220	10
balneario	39.0	9221	10
chasis	39.0	9222	10
telecomunicación	39.0	9223	10
callo	39.0	9224	10
gravar	39.0	9225	10
coraza	39.0	9226	10
ventilar	39.0	9227	10
desdén	39.0	9228	10
azulejo	39.0	9229	10
insertar	39.0	9230	10
eulalia	39.0	9231	10
ensangrentar	39.0	9232	10
radicalmente	39.0	9233	10
grosor	39.0	9234	10
superintendente	39.0	9235	10
callejón	39.0	9236	10
reñido	39.0	9237	10
frialdad	39.0	9238	10
hito	39.0	9239	10
difusión	39.0	9240	10
penúltimo	39.0	9241	10
azulejos	39.0	9242	10
complemento	39.0	9243	10
enfatizar	39.0	9244	10
premiado	39.0	9245	10
despojar	39.0	9246	10
hungría	39.0	9247	10
analítico	39.0	9248	10
diminutivo	39.0	9249	10
vaina	39.0	9250	10
pacientemente	39.0	9251	10
centenares	39.0	9252	10
cuneta	39.0	9253	10
detallista	39.0	9254	10
recitar	39.0	9255	10
percatar	39.0	9256	10
norberto	39.0	9257	10
legislatura	38.0	9258	10
marroquí	38.0	9259	10
ferias	38.0	9260	10
sumiso	38.0	9261	10
tenue	38.0	9262	10
anarquistas	38.0	9263	10
protagonistas	38.0	9264	10
progresión	38.0	9265	10
sarampión	38.0	9266	10
sobrecargado	38.0	9267	10
bibliotecario	38.0	9268	10
moca	38.0	9269	10
sigmund	38.0	9270	10
venerar	38.0	9271	10
uruguay	38.0	9272	10
secuela	38.0	9273	10
navegador	38.0	9274	10
sumir	38.0	9275	10
especular	38.0	9276	10
embarazoso	38.0	9277	10
estropeado	38.0	9278	10
cabezazo	38.0	9279	10
omisión	38.0	9280	10
explícito	38.0	9281	10
equipado	38.0	9282	10
galante	38.0	9283	10
caracterizar	38.0	9284	10
cancelado	38.0	9285	10
yahoo	38.0	9286	10
undécimo	38.0	9287	10
planificado	38.0	9288	10
minuciosamente	38.0	9289	10
anarquista	38.0	9290	10
checa	38.0	9291	10
minifalda	38.0	9292	10
algoritmo	38.0	9293	10
fascinar	38.0	9294	10
desdicha	38.0	9295	10
confort	38.0	9296	10
agravio	38.0	9297	10
lote	38.0	9298	10
embajadora	38.0	9299	10
arrugado	38.0	9300	10
magazine	38.0	9301	10
furtivo	38.0	9302	10
movilización	38.0	9303	10
chelín	38.0	9304	10
reflejado	38.0	9305	10
procedencia	38.0	9306	10
ingerir	38.0	9307	10
sollozo	38.0	9308	10
corpus	38.0	9309	10
hambruna	38.0	9310	10
enriquecer	38.0	9311	10
indignante	38.0	9312	10
piercing	38.0	9313	10
apta	38.0	9314	10
mercancías	38.0	9315	10
hipertensión	38.0	9316	10
presuntamente	38.0	9317	10
soberbia	38.0	9318	10
erróneamente	38.0	9319	10
artesanía	38.0	9320	10
erótico	38.0	9321	10
excepcionalmente	38.0	9322	10
céntimo	38.0	9323	10
donativo	38.0	9324	10
portuario	38.0	9325	10
noquear	38.0	9326	10
taipei	37.0	9327	10
budista	37.0	9328	10
proeza	37.0	9329	10
discjockey	37.0	9330	10
mercadillo	37.0	9331	10
instrumental	37.0	9332	10
emerger	37.0	9333	10
robles	37.0	9334	10
decorativo	37.0	9335	10
almidón	37.0	9336	10
mirilla	37.0	9337	10
urticaria	37.0	9338	10
sótano	37.0	9339	10
hermético	37.0	9340	10
millar	37.0	9341	10
irrelevante	37.0	9342	10
sostenible	37.0	9343	10
vitalidad	37.0	9344	10
ovación	37.0	9345	10
film	37.0	9346	10
orbitar	37.0	9347	10
incinerar	37.0	9348	10
reprimenda	37.0	9349	10
troyano	37.0	9350	10
llanura	37.0	9351	10
palmada	37.0	9352	10
amputar	37.0	9353	10
alejamiento	37.0	9354	10
tejano	37.0	9355	10
primaria	37.0	9356	10
alabanza	37.0	9357	10
fraudulento	37.0	9358	10
acumulación	37.0	9359	10
florales	37.0	9360	10
excitante	37.0	9361	10
patriótica	37.0	9362	10
martina	37.0	9363	10
notario	37.0	9364	10
tino	37.0	9365	10
asador	37.0	9366	10
porto	37.0	9367	10
observado	37.0	9368	10
destituir	37.0	9369	10
portsmouth	37.0	9370	10
influido	37.0	9371	10
suffolk	37.0	9372	10
soberbio	37.0	9373	10
poblar	37.0	9374	10
telégrafo	37.0	9375	10
films	37.0	9376	10
excesivamente	37.0	9377	10
rutinario	37.0	9378	10
violonchelo	37.0	9379	10
granizo	37.0	9380	10
valentino	37.0	9381	10
ampliación	37.0	9382	10
inflamado	37.0	9383	10
emancipación	37.0	9384	10
predestinado	37.0	9385	10
colombiana	37.0	9386	10
predecesor	37.0	9387	10
lavavajillas	37.0	9388	10
aeronáutica	37.0	9389	10
globales	37.0	9390	10
atasco	37.0	9391	10
guadalupe	36.0	9392	10
violadas	36.0	9393	10
yugoslavia	36.0	9394	10
drástico	36.0	9395	10
originario	36.0	9396	10
sindical	36.0	9397	10
inercia	36.0	9398	10
rubor	36.0	9399	10
coronario	36.0	9400	10
cannabis	36.0	9401	10
teherán	36.0	9402	10
cardiología	36.0	9403	10
enanito	36.0	9404	10
alcoholemia	36.0	9405	10
yorkshire	36.0	9406	10
concerniente	36.0	9407	10
desleal	36.0	9408	10
sigilo	36.0	9409	10
audiovisual	36.0	9410	10
discutible	36.0	9411	10
dedicatoria	36.0	9412	10
cantón	36.0	9413	10
cabreado	36.0	9414	10
inhabilitado	36.0	9415	10
silbar	36.0	9416	10
machacar	36.0	9417	10
contramedida	36.0	9418	10
despistar	36.0	9419	10
jurídica	36.0	9420	10
burocrático	36.0	9421	10
inmerso	36.0	9422	10
degeneración	36.0	9423	10
reiterar	36.0	9424	10
errar	36.0	9425	10
reconfortar	36.0	9426	10
desorientación	36.0	9427	10
kurdo	36.0	9428	10
fotografiar	36.0	9429	10
mediación	36.0	9430	10
nordeste	36.0	9431	10
indefinido	36.0	9432	10
pétalo	36.0	9433	10
masculinidad	36.0	9434	10
decimotercero	36.0	9435	10
obrera	36.0	9436	10
lira	36.0	9437	10
cacao	36.0	9438	10
retroceso	36.0	9439	10
próximamente	36.0	9440	10
olímpica	36.0	9441	10
bogotá	36.0	9442	10
alonso	36.0	9443	10
instructora	36.0	9444	10
depositado	36.0	9445	10
doncella	36.0	9446	10
bullicio	36.0	9447	10
cronos	36.0	9448	10
pulsar	36.0	9449	10
asta	36.0	9450	10
angola	36.0	9451	10
rociar	35.0	9452	10
desperfecto	35.0	9453	10
descartes	35.0	9454	10
artesano	35.0	9455	10
ilusionado	35.0	9456	10
reaparecer	35.0	9457	10
cedido	35.0	9458	10
directivos	35.0	9459	10
brillantez	35.0	9460	10
saltador	35.0	9461	10
vibrante	35.0	9462	10
degradar	35.0	9463	10
sepulturero	35.0	9464	10
convenientemente	35.0	9465	10
aristócrata	35.0	9466	10
desarme	35.0	9467	10
flamenco	35.0	9468	10
oleaje	35.0	9469	10
centígrado	35.0	9470	10
apatía	35.0	9471	10
delincuencia	35.0	9472	10
cualificado	35.0	9473	10
petulante	35.0	9474	10
trazo	35.0	9475	10
paladín	35.0	9476	10
incrustar	35.0	9477	10
barullo	35.0	9478	10
adaptado	35.0	9479	10
sting	35.0	9480	10
visón	35.0	9481	10
desplazado	35.0	9482	10
repulsión	35.0	9483	10
túnez	35.0	9484	10
comentarista	35.0	9485	10
acomodador	35.0	9486	10
chillar	35.0	9487	10
preservación	35.0	9488	10
sepultura	35.0	9489	10
posguerra	35.0	9490	10
síntesis	35.0	9491	10
aplaudir	35.0	9492	10
sito	35.0	9493	10
proyectado	35.0	9494	10
revolcón	35.0	9495	10
férreo	35.0	9496	10
consigna	35.0	9497	10
escaparate	35.0	9498	10
propicio	35.0	9499	10
rumba	35.0	9500	10
escama	35.0	9501	10
degustación	35.0	9502	10
rebanada	35.0	9503	10
migración	35.0	9504	10
gabriela	35.0	9505	10
difundido	35.0	9506	10
conglomerado	35.0	9507	10
extirpar	35.0	9508	10
certamen	35.0	9509	10
oporto	35.0	9510	10
bulimia	35.0	9511	10
telecomunicaciones	34.0	9512	10
sumergido	34.0	9513	10
sanitarios	34.0	9514	10
totales	34.0	9515	10
subversivo	34.0	9516	10
coliflor	34.0	9517	10
empresaria	34.0	9518	10
súplica	34.0	9519	10
manada	34.0	9520	10
cargamento	34.0	9521	10
bestial	34.0	9522	10
ingenuidad	34.0	9523	10
remolcado	34.0	9524	10
indispuesto	34.0	9525	10
conformidad	34.0	9526	10
comités	34.0	9527	10
disciplinaria	34.0	9528	10
esparcido	34.0	9529	10
obsoleto	34.0	9530	10
ilustrar	34.0	9531	10
membrana	34.0	9532	10
posteriormente	34.0	9533	10
cristian	34.0	9534	10
adición	34.0	9535	10
emergente	34.0	9536	10
bocado	34.0	9537	10
naturalidad	34.0	9538	10
globalización	34.0	9539	10
patita	34.0	9540	10
reglamentario	34.0	9541	10
merecido	34.0	9542	10
torturar	34.0	9543	10
respetado	34.0	9544	10
encefalograma	34.0	9545	10
imposición	34.0	9546	10
mongolia	34.0	9547	10
nochevieja	34.0	9548	10
contrarrestar	34.0	9549	10
divisa	34.0	9550	10
lucecita	34.0	9551	10
vigoroso	34.0	9552	10
insurrección	34.0	9553	10
rasgar	34.0	9554	10
hipnotizado	34.0	9555	10
lince	34.0	9556	10
séptico	34.0	9557	10
cardiovascular	34.0	9558	10
indecisión	34.0	9559	10
parapléjico	34.0	9560	10
evangelista	34.0	9561	10
papelito	34.0	9562	10
deducir	34.0	9563	10
generalizado	34.0	9564	10
pragmático	34.0	9565	10
sudafricano	34.0	9566	10
unilateral	34.0	9567	10
desgarro	33.0	9568	10
maceta	33.0	9569	10
culminación	33.0	9570	10
imperfecto	33.0	9571	10
lógicamente	33.0	9572	10
dior	33.0	9573	10
culminar	33.0	9574	10
desfigurado	33.0	9575	10
álvaro	33.0	9576	10
recíproco	33.0	9577	10
catecismo	33.0	9578	10
curia	33.0	9579	10
rosado	33.0	9580	10
cervical	33.0	9581	10
estatuilla	33.0	9582	10
penumbra	33.0	9583	10
responsabilizar	33.0	9584	10
bocanada	33.0	9585	10
ensordecedor	33.0	9586	10
arraigado	33.0	9587	10
hurgar	33.0	9588	10
minería	33.0	9589	10
indignado	33.0	9590	10
solicitado	33.0	9591	10
sanitaria	33.0	9592	10
objetivamente	33.0	9593	10
vicente	33.0	9594	10
lugarteniente	33.0	9595	10
portuaria	33.0	9596	10
terrateniente	33.0	9597	10
portuguesa	33.0	9598	10
brigadas	33.0	9599	10
poblador	33.0	9600	10
atmosférico	33.0	9601	10
súbito	33.0	9602	10
desembarcar	33.0	9603	10
cantera	33.0	9604	10
náufrago	33.0	9605	10
escuadra	33.0	9606	10
indignar	33.0	9607	10
licenciada	33.0	9608	10
citación	33.0	9609	10
belice	33.0	9610	10
asomo	33.0	9611	10
ambigüedad	33.0	9612	10
ladera	33.0	9613	10
sancho	33.0	9614	10
sicilia	33.0	9615	10
dolencia	33.0	9616	10
narrativo	33.0	9617	10
compresión	33.0	9618	10
narrativa	33.0	9619	10
sobresaliente	33.0	9620	10
descalificado	33.0	9621	10
palacios	33.0	9622	10
narración	33.0	9623	10
puertorriqueño	33.0	9624	10
estancado	33.0	9625	10
ascendencia	33.0	9626	10
desenlace	33.0	9627	10
bodega	33.0	9628	10
percance	33.0	9629	10
operacional	33.0	9630	10
legítima	33.0	9631	10
lupa	33.0	9632	10
propiciar	33.0	9633	10
explícitamente	33.0	9634	10
guiño	33.0	9635	10
ideológico	32.0	9636	10
barniz	32.0	9637	10
transitorio	32.0	9638	10
sixtina	32.0	9639	10
bribón	32.0	9640	10
camuflado	32.0	9641	10
destituido	32.0	9642	10
estirpe	32.0	9643	10
quiosco	32.0	9644	10
clausura	32.0	9645	10
diploma	32.0	9646	10
igualado	32.0	9647	10
movilidad	32.0	9648	10
controvertido	32.0	9649	10
excedente	32.0	9650	10
lavabo	32.0	9651	10
sumergir	32.0	9652	10
incubadora	32.0	9653	10
asedio	32.0	9654	10
inflado	32.0	9655	10
pavor	32.0	9656	10
grato	32.0	9657	10
colocación	32.0	9658	10
provincias	32.0	9659	10
amazónico	32.0	9660	10
regulación	32.0	9661	10
benito	32.0	9662	10
informador	32.0	9663	10
leopoldo	32.0	9664	10
implicación	32.0	9665	10
kosovo	32.0	9666	10
marchante	32.0	9667	10
eréctil	32.0	9668	10
catarro	32.0	9669	10
bruma	32.0	9670	10
bravos	32.0	9671	10
incorporación	32.0	9672	10
notablemente	32.0	9673	10
cauteloso	32.0	9674	10
espesor	32.0	9675	10
isaías	32.0	9676	10
encapuchado	32.0	9677	10
reprobar	32.0	9678	10
genérico	32.0	9679	10
geológico	32.0	9680	10
venidero	32.0	9681	10
clínicamente	32.0	9682	10
correcaminos	32.0	9683	10
exento	32.0	9684	10
opositor	32.0	9685	10
incitar	32.0	9686	10
disuelto	32.0	9687	10
sátira	32.0	9688	10
solicitante	32.0	9689	10
realismo	32.0	9690	10
luterano	32.0	9691	10
soria	32.0	9692	10
sangría	32.0	9693	10
aplastante	32.0	9694	10
tropiezo	32.0	9695	10
colación	32.0	9696	10
repeler	32.0	9697	10
mediador	32.0	9698	10
imaginable	32.0	9699	10
ortodoxa	32.0	9700	10
camada	32.0	9701	10
repugnancia	32.0	9702	10
dispersar	32.0	9703	10
américas	32.0	9704	10
adiestramiento	32.0	9705	10
petrolífero	32.0	9706	10
soñado	32.0	9707	10
malabarista	32.0	9708	10
tajo	32.0	9709	10
salvamento	32.0	9710	10
mixta	32.0	9711	10
pakistaní	32.0	9712	10
forjado	31.0	9713	10
videoclub	31.0	9714	10
fechoría	31.0	9715	10
desgaste	31.0	9716	10
fluidez	31.0	9717	10
indagar	31.0	9718	10
tumulto	31.0	9719	10
provisto	31.0	9720	10
sanguinario	31.0	9721	10
exención	31.0	9722	10
soportable	31.0	9723	10
abonar	31.0	9724	10
paella	31.0	9725	10
patrocinar	31.0	9726	10
individualidad	31.0	9727	10
cardoso	31.0	9728	10
trascendental	31.0	9729	10
descontrolado	31.0	9730	10
reivindicación	31.0	9731	10
proveedora	31.0	9732	10
ímpetu	31.0	9733	10
reconciliar	31.0	9734	10
legionario	31.0	9735	10
disipar	31.0	9736	10
fundir	31.0	9737	10
catolicismo	31.0	9738	10
mercadotecnia	31.0	9739	10
oídas	31.0	9740	10
asistenta	31.0	9741	10
gallega	31.0	9742	10
betún	31.0	9743	10
reprimir	31.0	9744	10
jadear	31.0	9745	10
minucioso	31.0	9746	10
pronosticar	31.0	9747	10
desolación	31.0	9748	10
ferocidad	31.0	9749	10
hidráulico	31.0	9750	10
floreciente	31.0	9751	10
girasol	31.0	9752	10
recambio	31.0	9753	10
recopilar	31.0	9754	10
augusta	31.0	9755	10
canguro	31.0	9756	10
alpinista	31.0	9757	10
relatar	31.0	9758	10
plagio	31.0	9759	10
sustitución	31.0	9760	10
regata	31.0	9761	10
maldecir	31.0	9762	10
persuadir	31.0	9763	10
rotundamente	31.0	9764	10
éter	31.0	9765	10
geográfico	31.0	9766	10
desesperante	31.0	9767	10
impreciso	31.0	9768	10
satisfactoriamente	31.0	9769	10
astros	31.0	9770	10
doblegar	31.0	9771	10
ciclismo	31.0	9772	10
microscópico	31.0	9773	10
emir	31.0	9774	10
preludio	31.0	9775	10
embrión	31.0	9776	10
mucosa	31.0	9777	10
infinidad	31.0	9778	10
garbo	31.0	9779	10
dineral	31.0	9780	10
pensativo	31.0	9781	10
artimaña	31.0	9782	10
uf	31.0	9783	10
ilusorio	31.0	9784	10
sena	31.0	9785	10
naufragar	31.0	9786	10
incompleto	31.0	9787	10
córdoba	31.0	9788	10
rojizo	30.0	9789	10
perdurar	30.0	9790	10
achicar	30.0	9791	10
acaparar	30.0	9792	10
predilecto	30.0	9793	10
alférez	30.0	9794	10
estático	30.0	9795	10
eugenio	30.0	9796	10
asegurador	30.0	9797	10
telefonear	30.0	9798	10
ferrocarriles	30.0	9799	10
hostigamiento	30.0	9800	10
propagación	30.0	9801	10
comparable	30.0	9802	10
contratación	30.0	9803	10
categóricamente	30.0	9804	10
comillas	30.0	9805	10
renegociar	30.0	9806	10
reorganizar	30.0	9807	10
encaminar	30.0	9808	10
maximizar	30.0	9809	10
felicita	30.0	9810	10
cívica	30.0	9811	10
presagios	30.0	9812	10
caballerosidad	30.0	9813	10
estudioso	30.0	9814	10
arrollar	30.0	9815	10
desagrado	30.0	9816	10
turbulencia	30.0	9817	10
tundra	30.0	9818	10
incuestionable	30.0	9819	10
incógnita	30.0	9820	10
aruba	30.0	9821	10
indocumentado	30.0	9822	10
filosófico	30.0	9823	10
esquivo	30.0	9824	10
acompañamiento	30.0	9825	10
interfase	30.0	9826	10
aconsejable	30.0	9827	10
trastos	30.0	9828	10
concurrencia	30.0	9829	10
trascendente	30.0	9830	10
desangrar	30.0	9831	10
inservible	30.0	9832	10
recreativo	30.0	9833	10
articular	30.0	9834	10
presagio	30.0	9835	10
falsificado	30.0	9836	10
necrosis	30.0	9837	10
dividendo	30.0	9838	10
desvelar	30.0	9839	10
destitución	30.0	9840	10
orientar	30.0	9841	10
drásticamente	30.0	9842	10
plácidamente	30.0	9843	10
agobiante	30.0	9844	10
afiliado	30.0	9845	10
faso	30.0	9846	10
nerviosismo	30.0	9847	10
chófer	30.0	9848	10
cacerola	30.0	9849	10
disidente	30.0	9850	10
peñón	30.0	9851	10
alteraciones	30.0	9852	10
papal	30.0	9853	10
rigidez	30.0	9854	10
mueca	30.0	9855	10
persistencia	30.0	9856	10
dominicana	30.0	9857	10
patinadora	30.0	9858	10
respaldado	30.0	9859	10
electorales	30.0	9860	10
sirenita	30.0	9861	10
certificación	30.0	9862	10
precipitación	30.0	9863	10
mobiliario	30.0	9864	10
abeto	30.0	9865	10
níquel	30.0	9866	10
preferencial	29.0	9867	10
víscera	29.0	9868	10
cabida	29.0	9869	10
detallar	29.0	9870	10
perdigón	29.0	9871	10
retraído	29.0	9872	10
plazas	29.0	9873	10
quijote	29.0	9874	10
frescura	29.0	9875	10
decapitar	29.0	9876	10
renegar	29.0	9877	10
debutar	29.0	9878	10
fausto	29.0	9879	10
pronunciación	29.0	9880	10
desembarco	29.0	9881	10
polémica	29.0	9882	10
retornar	29.0	9883	10
proxeneta	29.0	9884	10
plenitud	29.0	9885	10
zarpa	29.0	9886	10
descolgado	29.0	9887	10
fisioterapeuta	29.0	9888	10
reestructuración	29.0	9889	10
permanencia	29.0	9890	10
mecenas	29.0	9891	10
maleante	29.0	9892	10
medioambiental	29.0	9893	10
melodrama	29.0	9894	10
malhechor	29.0	9895	10
autodefensa	29.0	9896	10
gratuitamente	29.0	9897	10
suplicio	29.0	9898	10
secado	29.0	9899	10
cordillera	29.0	9900	10
cruelmente	29.0	9901	10
espadachín	29.0	9902	10
eliminatorio	29.0	9903	10
dulcemente	29.0	9904	10
sabana	29.0	9905	10
monetaria	29.0	9906	10
empanada	29.0	9907	10
gimnasio	29.0	9908	10
inhibir	29.0	9909	10
enterado	29.0	9910	10
limosna	29.0	9911	10
culturalmente	29.0	9912	10
verosímil	29.0	9913	10
salpicado	29.0	9914	10
tilín	29.0	9915	10
trescientas	29.0	9916	10
multimedia	29.0	9917	10
testicular	29.0	9918	10
arribas	29.0	9919	10
idear	29.0	9920	10
tambalear	29.0	9921	10
salamanca	29.0	9922	10
crematorio	29.0	9923	10
intensificar	29.0	9924	10
agilidad	29.0	9925	10
unificar	29.0	9926	10
orión	29.0	9927	10
botulismo	29.0	9928	10
aula	29.0	9929	10
admisible	29.0	9930	10
cádiz	29.0	9931	10
simeón	29.0	9932	10
auge	29.0	9933	10
electrónicamente	29.0	9934	10
hincha	29.0	9935	10
estrellato	29.0	9936	10
colonización	29.0	9937	10
insatisfecho	29.0	9938	10
medianos	29.0	9939	10
sancionado	29.0	9940	10
balcanes	29.0	9941	10
austriaco	28.0	9942	10
rectificar	28.0	9943	10
detalladamente	28.0	9944	10
lingüística	28.0	9945	10
